uuid,timestamp,caller_id,call_type,duration
1FFF6C9C-D392-42D8-854A-11CAE5B09D16,2024-08-19T22:49:57.949178,,facetime,0
71B7C0AF-3EC5-4323-983E-6040DA09F212,2024-08-19T22:51:10.052067,,cellular,0
DB2A0ABE-1541-483D-A2CC-709E08DFF82A,2024-08-19T22:51:40.502104,,facetime,0
9C320928-0B5E-4967-9BF9-7E4911D2B6B3,2024-08-19T22:56:35.048187,,cellular,0
C39D80A0-5043-45C5-9AA6-F1DAFD1AD9C4,2024-08-19T22:57:03.080814,,cellular,0
DBF0014E-B642-46A5-B917-BF13B4283DA8,2024-08-19T23:06:05.041547,,cellular,0
EDF30683-4277-4B84-97CA-9D0AF6AE209B,2024-08-19T23:07:26.055793,,cellular,0
8C516DCB-14C2-455B-8726-8209F724A77D,2024-08-19T23:07:54.057578,,cellular,0
EE6A68EA-962E-4E96-A312-E469AD61163D,2024-08-19T23:08:23.053005,,cellular,0
C046CBA7-A1A4-46F3-BF5D-291CA3DE76E5,2024-08-19T23:09:10.059572,,cellular,0
68C4173F-B3D4-409E-9B2C-5DD5A8721024,2024-08-19T23:10:11.059376,,cellular,0
9080962A-A153-4CCA-AE9D-0C1A276B57E3,2024-08-19T23:10:56.059402,,cellular,0
1A03BC2C-A7D5-4DE6-8880-DB0843AE1F79,2024-08-19T23:12:21.060696,,cellular,0
25451F85-F6A4-4776-9135-993FAA230203,2024-08-19T23:12:49.061394,,cellular,0
E60D8CA4-D432-460B-8E70-813D35A65D35,2024-08-19T23:19:43.056576,,cellular,0
7FE81E34-14BD-4749-85BA-096168F628D9,2024-08-19T23:47:23.051782,,cellular,0
8ACD01D2-2D42-4A0F-AF39-32766FAEE232,2024-08-20T00:05:48.049861,,cellular,0
045BA5CD-4B40-4B0B-9BF2-BA8C48DEFD26,2024-08-20T00:22:52.045077,,cellular,0
C5C936CD-817E-4A68-BC5C-A7844B09A037,2024-08-20T01:31:59.223243,,cellular,0
ECAFF46C-A9E2-4E47-A16F-A450602DDF77,2024-08-20T01:39:18.043336,,cellular,0
AF910A31-7CAD-4EE2-91F8-5B17CCAEBD12,2024-08-20T03:04:21.057964,,cellular,0
805CED3C-31FB-46A2-86CE-71E615005970,2024-08-20T16:32:49.062742,,cellular,0
AF38B485-B13B-49CB-94E9-8A35ECD0203B,2024-08-20T16:33:03.081759,,cellular,0
C389A8F8-C08A-49A3-98AD-38F149084891,2024-08-20T16:48:19.078149,,cellular,0
7CB16233-65C5-44E8-93DA-D9C350A6B0E8,2024-08-20T18:16:13.042861,,cellular,0
0DD16A82-C944-4D3C-A3E1-EA2CB5443365,2024-08-20T19:11:13.069905,,cellular,0
87908B22-D9D1-4644-9EBA-706CB3FE40E9,2024-08-20T21:13:56.073824,,cellular,0
DBD3201D-83E1-40B4-A8F3-BB940F413540,2024-08-20T21:15:37.090644,,cellular,0
0287756E-8B20-4815-AB4A-AC2930614701,2024-08-20T21:17:17.077782,,cellular,0
C98B9E69-0B87-4780-8E22-DFD8A9C9C388,2024-08-20T21:19:34.097140,,cellular,0
E1795BD5-D195-41F7-A8BB-1A61AF19C4D3,2024-08-20T21:21:15.083546,,cellular,0
47386D77-BEF6-4E52-AA07-EB19B0612F3A,2024-08-20T21:23:09.090286,,cellular,0
2F2EA812-CFEF-4504-AED9-7A510F179F92,2024-08-20T21:24:27.182897,,cellular,0
E261E5A2-B4B8-4CED-8B2B-04DC952DB6BE,2024-08-21T01:01:28.045280,,cellular,0
CDED8D72-827D-4BFA-983F-C9394A6209C9,2024-08-21T05:20:32.080485,,cellular,0
485ADD0F-7807-49A9-88A7-A321B469F56E,2024-08-21T13:10:15.049399,,cellular,0
02FBE46F-FF99-4988-9C1D-FA34A101345D,2024-08-21T15:09:45.331341,,cellular,0
4DAE542D-D558-418C-85EE-730640315E2D,2024-08-21T15:32:58.650911,,facetime,0
0F722F93-4921-4813-913F-B12E533E719B,2024-08-21T15:46:32.066372,,cellular,0
E8234E3B-6117-4A1E-A40D-36F54065DEB4,2024-08-21T17:46:23.051833,,cellular,0
4C2BD880-233D-4FB6-8FCE-4CBDBB4DF698,2024-08-21T17:57:52.062681,,cellular,0
F98CDDA4-0B92-4A9A-8256-58D2225C466F,2024-08-21T18:22:59.053145,,cellular,0
22D4EC1D-E7E6-4FFF-B126-A9A1BB35768F,2024-08-21T20:05:51.069528,,cellular,0
78085F2C-AA07-4754-AD0D-0043C39C4CBB,2024-08-21T20:09:08.374998,,cellular,0
FD948C63-F460-48B0-AEBF-32A9F687CB27,2024-08-21T20:31:46.037627,,cellular,0
5B9B2AAE-A93A-41EB-9742-AC816F298353,2024-08-21T20:51:14.675626,,cellular,0
5F35E060-D9CF-4350-8D50-9B9ADF7275DE,2024-08-21T21:12:02.067724,,cellular,0
46C2EC8F-51DA-41FD-B258-5960B64B355E,2024-08-21T22:07:53.063920,,cellular,0
F4D1C241-FA28-4038-A644-4A8063A95AD7,2024-08-22T02:00:23.054069,,cellular,0
71666003-75DD-4D09-B166-43F25C9A92FD,2024-08-22T14:00:45.055650,,cellular,0
254D4ED7-44C0-4AE1-B7AD-75970C79CE6F,2024-08-22T15:41:24.059092,,cellular,0
13D0C690-2248-4BE9-8848-4F19F6CC3D75,2024-08-22T16:04:04.066546,,cellular,0
405714DB-3793-45ED-B34B-C7DD12BF88AE,2024-08-22T16:48:10.063359,,cellular,0
828E72C7-232C-4C80-93ED-F5AD1A7B01A4,2024-08-22T18:42:06.048060,,cellular,0
E2339DEF-8A2E-4ED8-8CFC-B04DB5513E92,2024-08-22T20:03:42.085444,,cellular,0
F1A7011E-398E-47C4-9742-931598268025,2024-08-22T20:19:39.060851,,cellular,0
2A40BB37-3A69-436C-B1EE-C0F31333F167,2024-08-22T20:32:05.059699,,cellular,0
6FE1AA90-EF12-4896-9370-E33DCE07C291,2024-08-22T21:05:36.048353,,cellular,0
4216D21E-709E-4D94-84FC-F1A0004AB04A,2024-08-22T21:33:53.074802,,cellular,0
595BBA02-0567-4950-AA47-7C76A75B092E,2024-08-22T21:48:49.058006,,cellular,0
A3ED91FE-F3D5-42FD-8122-11BEE13CD33F,2024-08-22T22:30:22.046348,,cellular,0
5CB9EE2E-F7F8-48A6-825A-02E75BDD5C40,2024-08-22T22:38:11.051781,,cellular,0
EF9353C5-C2DB-4467-ACF1-B433DB7C6E07,2024-08-22T22:42:55.037532,,cellular,0
D57646E2-6661-4010-A832-F9FD8C1AEF80,2024-08-23T00:50:57.051499,,cellular,0
FC0F60E3-FFD5-4EE9-95E8-6E38C613AEC4,2024-08-23T00:57:41.073770,,cellular,0
E10EAB24-873A-44ED-98B1-9B3BAF4AD28E,2024-08-23T01:23:01.314185,,cellular,0
062D56C1-F50D-4C85-A449-875C2FC16D70,2024-08-23T01:24:53.040736,,cellular,0
3AB6FB5F-7625-4638-B7A6-16875E410E6C,2024-08-23T04:34:48.059303,,cellular,0
7065D043-C2B4-45E8-892B-71DF83AE19C2,2024-08-23T08:39:05.037095,,cellular,0
2C133536-6161-4F16-B307-7B8D80BF77EE,2024-08-23T14:09:02.075004,,cellular,0
19650A02-3539-45A0-BA50-4F3D70057BD9,2024-08-23T14:17:43.050093,,cellular,0
A8B34666-031C-42BB-8604-8FEB77A091E6,2024-08-23T14:18:07.486887,,cellular,0
C44C69A0-3132-4E3D-B95D-421DDB924AC0,2024-08-23T14:23:04.048391,,cellular,0
5061EFDE-AF4B-404E-9095-036B66599D2C,2024-08-23T14:39:41.051142,,cellular,0
5E7E5E53-4E8E-4C7A-9189-9621F8730FCF,2024-08-23T14:49:44.057450,,cellular,0
9B8CD85E-7419-4715-AE64-BBAE3BCC4B06,2024-08-23T15:12:10.052383,,cellular,0
3A93E701-EA57-4437-A1E8-5B27048EBC1E,2024-08-23T15:37:19.055382,,cellular,0
CB520967-BC7B-48FC-B5AE-32AA48452AE9,2024-08-23T15:39:30.057133,,cellular,0
96E35B14-FE79-4AE3-AE9B-EF1CA795889A,2024-08-23T15:40:19.070595,,cellular,0
34D9ECD0-A560-43DF-BBA6-DDE61179817D,2024-08-23T15:47:55.052494,,cellular,0
BDF0C91A-8513-4317-9CBE-2B0B1EBD76F0,2024-08-23T15:52:35.047801,,cellular,0
5517D86E-E494-4252-AB05-D708CD20DD4A,2024-08-23T16:20:05.076030,,cellular,0
EA1698F8-B85F-4FE9-9C00-96260D27DC1D,2024-08-23T17:24:19.067348,,cellular,0
9CD9EECA-8785-4519-8A06-4CC8E61FA362,2024-08-23T17:26:03.068523,,cellular,0
F468C35E-7D41-456A-AE3B-E3F5BAABD9D0,2024-08-23T17:34:26.062099,,cellular,0
C61EE99F-5CD7-4855-BBC0-6174076F6A80,2024-08-23T19:02:01.057037,,cellular,0
C3EA1A2B-37A9-4D62-B4DB-16F62A27047E,2024-08-23T19:22:43.053174,,cellular,0
258B0F30-3C00-4CD9-A291-B7F256992282,2024-08-23T19:46:05.067685,,cellular,0
34CF62D4-AF3E-4048-8773-AEC89C45DF83,2024-08-23T20:33:02.809217,,cellular,0
63961E93-C825-4EF7-BB05-4E0340546C83,2024-08-23T20:40:33.075768,,cellular,0
8E0B1FBB-8985-433C-9F72-7C2B6B7ADF34,2024-08-23T22:56:10.061478,,cellular,0
302B3814-43E6-4D35-94FE-4D26C52E8DCC,2024-08-24T02:17:42.064011,,cellular,0
2BBC4D4A-DD4E-4FFE-BECD-ABB73BD35E69,2024-08-24T04:41:07.056088,,cellular,0
68CF7C3E-078B-4039-8EBA-68F0867E55AA,2024-08-24T15:44:01.761992,,cellular,0
068222AF-6A53-44D2-A3CD-CDAEEABE1575,2024-08-24T16:26:06.969224,,cellular,0
DBE0C698-E0D7-4308-8986-41019BEF9313,2024-08-24T16:29:59.073356,,cellular,0
C5812DEB-C032-4E84-BE8D-B97BE9DD5872,2024-08-24T16:44:04.785749,,cellular,0
D4835E1A-2684-4F73-91EE-A414F725608B,2024-08-24T16:44:40.424373,,cellular,0
A0F32FC8-596F-47C9-AB69-9054E7A6B2CA,2024-08-24T16:45:49.249442,,facetime,0
D1EEACB0-5BF1-40CD-B9DA-D61A1542EE53,2024-08-24T16:46:21.887198,,facetime,0
38D73C71-7EFA-480E-B8DE-5FA0269F56BE,2024-08-24T16:47:08.288541,,cellular,0
36412788-AF52-4EB9-A673-DFB8EB370FBF,2024-08-24T16:47:21.532181,,facetime,0
073C5790-E3CC-4412-B5DA-EDF2E4A515A6,2024-08-24T16:57:39.050229,,cellular,0
F4C42110-78A5-4866-8F57-1E108EED6CA5,2024-08-24T16:58:55.002233,,cellular,0
B88F1B27-76A4-422E-B9E4-604DD9BC7B9C,2024-08-24T16:59:12.065156,,cellular,0
86AFEA19-138C-4207-9693-3AA27DB66C72,2024-08-24T17:01:10.070554,,cellular,0
2F187BBF-E5F9-4B66-BFF8-4EE4B26CE31C,2024-08-24T17:29:12.059237,,cellular,0
E74ADDAD-87B4-4D34-8E10-8AD867FA5826,2024-08-24T18:29:01.042649,,cellular,0
FD7274E4-E336-4732-852A-265B5EC0DE26,2024-08-24T18:31:47.658842,,cellular,0
091F1CFD-65E0-45E2-9C61-AA9200A60080,2024-08-24T18:31:51.037415,,cellular,0
1B4BE0C2-B167-4368-AC0E-61AE29A55A6B,2024-08-24T18:33:10.030345,,cellular,0
BBEB8293-1674-40EC-A939-F13A29847399,2024-08-24T19:09:42.037935,,cellular,0
6112F41A-2D75-4B47-ABB9-610E1FA1D9A8,2024-08-24T21:13:33.070865,,cellular,0
F893EA73-C54C-404D-A6BF-6424DAE16DD5,2024-08-25T00:18:15.057272,,cellular,0
750CA081-DFDD-4246-88D7-80CE89603996,2024-08-25T00:43:49.043444,,cellular,0
DC85A2C2-B7AB-431F-8B6D-4B3E198BB234,2024-08-25T01:00:32.048851,,cellular,0
CB288041-AA63-4CBA-B4D2-F59FE8315932,2024-08-25T15:31:37.086634,,cellular,0
A21A958C-B1E1-430A-9DA3-A5CCD6C0CC2B,2024-08-25T20:04:40.394415,,cellular,0
4299EAC6-E58C-45EF-9CF5-04C2F753FFB8,2024-08-25T20:56:56.152354,,cellular,0
C06B28D5-A263-4681-AB1D-B292A5BA22A6,2024-08-25T21:35:51.993503,,cellular,0
B0B939C9-AA38-4C4C-9E43-D2BB02D229B2,2024-08-25T21:36:20.613189,,cellular,0
7A61A2A9-E011-427A-BAE1-D38D4883E565,2024-08-25T21:36:50.969379,,cellular,0
06E58527-BA75-48D5-A33F-D46C64F0E344,2024-08-25T21:38:19.231236,,cellular,0
5D6A996A-D039-403E-9410-24D397CF2EB6,2024-08-25T21:39:16.907575,,cellular,0
55F7D6F7-9272-4064-AE60-EB65339132A6,2024-08-25T21:50:57.740259,,cellular,0
36E13EA1-FE9C-4E21-93E4-EAAC1CE31504,2024-08-25T22:23:15.037637,,cellular,0
1214B248-CBBB-45CE-B8DB-6E80C71D59C2,2024-08-25T22:35:09.039326,,cellular,0
B669A510-8F43-4BBA-8444-EBEC39CB3C2F,2024-08-25T22:35:32.036006,,cellular,0
F0A68DA6-6D08-4143-8047-B15F73B5270B,2024-08-25T22:53:04.053820,,cellular,0
84492E7F-DE80-4A9D-A50E-DC2ED5E1CC89,2024-08-25T22:59:02.042220,,cellular,0
EB42DFB1-3B05-46B8-BBE2-65AE4AF78B12,2024-08-25T22:59:15.039726,,cellular,0
3340FA7D-0394-4870-BB0D-BE5AA1C7EEE0,2024-08-25T23:46:00.040085,,cellular,0
513920A4-5CF5-400B-AD5C-7670778B7F4E,2024-08-26T01:04:41.046228,,cellular,0
21A5C181-C556-48C8-96C4-4BF4FCC2DAFD,2024-08-26T01:05:04.048856,,cellular,0
9776B4A5-750A-43B9-ADD1-A0D4C18BD737,2024-08-26T01:05:40.055084,,cellular,0
D99FE67D-076D-42A7-98A3-3EC17FE77CB3,2024-08-26T01:06:20.047933,,cellular,0
A82ECAE2-195E-4DAB-88C6-CE443D993ED4,2024-08-26T01:06:46.041891,,cellular,0
87583471-804A-4D59-8F34-5BCD739C9ACF,2024-08-26T01:08:37.385462,,cellular,0
56DDAFDE-15E5-4AB0-9FEC-4BDDDA449218,2024-08-26T01:15:16.061213,,cellular,0
9FF21D15-67A3-4BF6-8771-3C1D6C227A71,2024-08-26T01:59:20.823130,,cellular,0
CF9A42CD-CDED-4879-A977-9D06169A28E1,2024-08-26T01:59:50.049965,,cellular,0
712A6767-49D4-4FBD-AB08-09D3D63EF47E,2024-08-26T02:00:11.048729,,cellular,0
1D9542BF-60CA-4844-A929-91CA48B3C3E3,2024-08-26T13:46:23.026041,,cellular,0
EDD2171C-82EB-4B6A-89FA-2B3633048A5E,2024-08-26T14:53:02.052442,,cellular,0
A411116B-B3F1-4BB1-94D1-0EBA0F07F3BD,2024-08-26T14:58:53.041391,,cellular,0
67A22E5A-4914-45FD-8170-92CB35DDF1B5,2024-08-26T15:15:40.044097,,cellular,0
26512D6B-8954-43A3-A19B-55F7BBB8BA66,2024-08-26T17:53:00.122139,,cellular,0
537BC383-A57A-4A0B-B52C-D565621389EF,2024-08-26T18:18:13.029833,,cellular,0
5620066B-6E0D-4E21-A08E-A2B500801E83,2024-08-26T19:40:50.040423,,cellular,0
78F75E5B-E61D-401A-B228-5AD9352002F7,2024-08-26T20:15:53.065866,,cellular,0
DE0D5E86-3AE2-4E98-9642-69E3A3AFD97E,2024-08-26T20:45:19.046577,,cellular,0
298B8E0A-A5DB-427D-9719-9CBAE71E0106,2024-08-26T21:34:10.039493,,cellular,0
3A3D310F-DD08-45F2-994F-FA7FDA400C21,2024-08-26T22:20:37.069387,,cellular,0
487C79C8-6D63-4D4C-A1BB-124902517A32,2024-08-26T22:22:59.046476,,cellular,0
7D56C731-2E52-4CA3-89AB-784D85F91686,2024-08-26T22:24:17.032288,,cellular,0
8EC07B03-2BB2-4781-B68E-237AE7A2780D,2024-08-26T22:36:30.051174,,cellular,0
7CD1726A-7939-48F1-98BE-C3D2A0639E7B,2024-08-26T22:38:14.037037,,cellular,0
CB208B99-3A0E-48B2-9812-333DD9C42597,2024-08-26T22:41:41.052415,,cellular,0
B2CABCAC-3460-42FD-BE02-966F90E8D64B,2024-08-26T22:42:22.051504,,cellular,0
AA57C7E0-4F35-49AC-9416-E1748CE777CC,2024-08-27T09:30:01.042294,,cellular,0
1F637B0E-5FBF-40D7-A713-C9B8F9C7362E,2024-08-27T12:25:42.033813,,cellular,0
52C5B157-A06A-4396-97A8-B7AE232D17D5,2024-08-27T13:06:49.048213,,cellular,0
94516152-9886-4E6A-9760-41B52E2DE2F4,2024-08-27T13:08:09.132369,,cellular,0
92403C69-35F6-488E-BF82-A5856D8CD55B,2024-08-27T13:14:07.033394,,cellular,0
67E7F581-E20D-4F21-924D-134850C64CAB,2024-08-27T13:20:19.179390,,cellular,0
FEDA9B71-3D89-4BCA-AEDD-ED2B32F2B3FE,2024-08-27T13:20:52.035266,,cellular,0
25ACA510-8293-4427-9CA1-A0136A3FDBE7,2024-08-27T13:21:07.453143,,cellular,0
0A5E3AC0-35BB-489B-B4AF-37DCD27F6558,2024-08-27T13:23:55.028838,,cellular,0
36847C6C-7A1B-4E4C-AD19-93B7B38E34C2,2024-08-27T13:34:23.076702,,cellular,0
01F11A76-F1EB-4997-BC5D-6190594B11CD,2024-08-27T13:39:42.053073,,cellular,0
2C35F655-C35F-4C8D-9EBC-44FFE4F038A4,2024-08-27T13:43:11.023104,,cellular,0
6815786A-2B47-4B5A-B6D1-43C57A40363E,2024-08-27T13:46:44.046189,,cellular,0
B135067D-2518-4396-9170-5F7D9BAC4EB2,2024-08-27T13:51:36.038600,,cellular,0
64A2A7BF-0F0F-4E25-9272-69D7DBF8256A,2024-08-27T13:51:49.028433,,cellular,0
F3B84751-C016-4C2E-B8AC-8BCF17A1745A,2024-08-27T13:55:11.035519,,cellular,0
C046D754-1BA3-47D4-8061-2394CDD2A158,2024-08-27T13:55:16.230254,,cellular,0
55AE70AD-1676-49A5-9B9A-9C61DF05332A,2024-08-27T13:58:44.047852,,cellular,0
43957C00-7706-42F8-9E75-8EA04FBC2205,2024-08-27T14:58:39.041813,,cellular,0
1AA945C7-BB42-465C-8D56-3A425E79DA8F,2024-08-27T15:18:20.040952,,cellular,0
26FE5E21-A053-4A8F-BA35-C2E6CF55E76D,2024-08-27T15:26:45.062988,,cellular,0
EB037E75-8EDA-4EC1-8B2B-BAA4A245E4DA,2024-08-27T15:41:47.043753,,cellular,0
3DD15A65-9930-48A4-86B2-AFCD2A8AB0D0,2024-08-27T15:45:17.039650,,cellular,0
02068868-2FEB-43BA-A81E-E791473C8F60,2024-08-27T15:53:49.053210,,cellular,0
AFB11F34-1FF6-45BA-B9F1-A34E5FC60271,2024-08-27T16:28:18.050075,,cellular,0
F226C3CF-1AC0-46C2-9B92-558CCC9C6D23,2024-08-27T16:38:10.048709,,cellular,0
FBAA82E3-616F-4955-A3FB-4E347FD47CF7,2024-08-27T16:52:27.038961,,cellular,0
F2E0A898-FC5D-4169-BEF0-F1F0C15BB8C0,2024-08-27T16:53:27.032454,,cellular,0
FB48C229-D13F-4050-B247-F15D9108CE0C,2024-08-27T18:07:10.050502,,cellular,0
42BA7BD6-82D6-468F-854B-C64518245A28,2024-08-27T21:17:27.037045,,cellular,0
13121B10-621B-4CBD-934C-96FF955120E7,2024-08-27T21:51:56.164741,,cellular,0
F67D0552-3B66-4DB7-8D9A-F5374058A1ED,2024-08-27T22:41:40.050257,,cellular,0
86BCCCBB-ADB8-4EF4-A871-4A64060CF277,2024-08-27T22:41:57.035725,,cellular,0
D33F0288-802E-4D71-90C2-D7D647F98A86,2024-08-28T14:05:59.038958,,cellular,0
3C6EA60B-14ED-48BA-8D60-6778FFCED39C,2024-08-28T14:17:04.038163,,cellular,0
57CDE221-06F8-4910-ADB7-166BA09238A3,2024-08-28T14:17:20.038716,,cellular,0
4EDF14E2-4114-4D81-B925-5B7830CE25B4,2024-08-28T14:23:26.050398,,cellular,0
0ABEA036-F585-47F0-91CD-2DDD40E0AC0A,2024-08-28T15:03:24.037747,,cellular,0
604B05BB-B903-41C9-8FA9-99FDA444EB1C,2024-08-28T16:06:07.026017,,cellular,0
80AFEBD1-B1C0-4DDE-9BA5-B524EE0D8CDA,2024-08-28T17:00:11.033354,,cellular,0
7790E4FB-90BB-49D3-98DD-9D85881017E2,2024-08-28T19:01:12.647491,,cellular,0
FD699F18-3FA6-4A87-A0CE-C89DD431D6E7,2024-08-28T21:27:03.028109,,cellular,0
CD8B4D22-B88C-4ADA-B29A-B4B864D56DE0,2024-08-28T22:52:58.032480,,cellular,0
04D00CA6-4D60-4D89-A276-CF8C0F921841,2024-08-29T14:29:02.031433,,cellular,0
EB1E75D1-A170-4E00-A863-0C043ACD6870,2024-08-29T16:01:39.031433,,cellular,0
83064547-7479-4EE7-9C96-9262530CB9F1,2024-08-29T16:18:37.048948,,cellular,0
19F81E7D-11B1-4165-8985-E0947DAE7C00,2024-08-29T16:25:35.028814,,cellular,0
FB26C5A1-8D93-4957-9099-70EB6A712604,2024-08-29T17:14:24.031635,,cellular,0
F1897F24-FAAA-4869-9C84-C7C3C56811E3,2024-08-29T18:11:10.034675,,cellular,0
D29605BF-CCAF-46DE-B921-1E15F078AF4B,2024-08-29T20:14:37.035261,,cellular,0
A88A330D-553B-4756-BB3E-D0C4A1CD11F3,2024-08-29T20:16:28.415929,,cellular,0
D12399CE-29E4-483C-8C19-C2A90C9E9945,2024-08-29T20:19:52.720530,,facetime,0
F8E74EC6-D822-43B8-BE7E-7ABA539C5D6F,2024-08-29T20:47:26.039598,,cellular,0
6B459C1E-572A-443A-B0C5-C0E2F3514BC9,2024-08-29T22:37:12.049572,,cellular,0
6821660B-4257-4A5F-8E4B-811ABA42C4F0,2024-08-30T01:00:13.053162,,cellular,0
2AB7F9C1-6724-4D02-833F-A9C68FF9236B,2024-08-30T01:52:41.048212,,facetime,0
A0D445D5-EFC0-45A3-92D8-5853CADE4897,2024-08-30T01:52:59.654428,,facetime,0
BE87FEFD-3074-4BDA-8D2E-C161CA218C05,2024-08-30T05:32:01.043688,,cellular,0
488B4535-4A51-4BC8-8BB4-E47D461B5953,2024-08-30T05:43:01.041251,,cellular,0
4D103534-9A61-45D2-A0D7-3AE8442B3903,2024-08-30T05:43:18.020002,,cellular,0
12A29728-9504-48A7-870B-0D14ADD691E5,2024-08-30T09:29:09.033149,,cellular,0
F0E2E411-7F8E-4D06-8CD1-C15DF9E87CD9,2024-08-30T14:08:51.063442,,cellular,0
E884B261-699C-42DE-8611-1ACF834968EC,2024-08-30T14:20:42.035481,,cellular,0
2F7A1F7C-532C-4E59-95CB-9D237708DA6D,2024-08-30T14:36:53.021021,,cellular,0
6CFA6C1E-032A-4CA5-B3BE-D2620FA8A2C4,2024-08-30T14:40:58.022594,,cellular,0
50AB8B59-5144-4447-AA4D-7A465B5A5BB6,2024-08-30T15:19:31.033623,,cellular,0
AB3D02B9-D206-46B7-A7D7-325895250E16,2024-08-30T15:23:04.297383,,facetime,0
09981FDD-EFC2-420B-B15C-867FADD41CF1,2024-08-30T15:58:40.038957,,cellular,0
7258F7E2-69FF-4EA9-8239-5CAC981BC331,2024-08-30T17:02:18.031541,,cellular,0
171E8ABC-5882-4948-8D0F-D2E7373E5292,2024-08-30T19:32:16.037585,,cellular,0
BF01C6B5-7BBF-4527-A7FB-BAA7E8C7AD20,2024-08-30T20:26:55.047648,,cellular,0
4E39FA10-EB3E-4435-9817-ED38A4C5D3CB,2024-08-30T20:32:12.051204,,cellular,0
ADE9D72B-C816-4740-AA54-91BA1C9EE22C,2024-08-30T23:03:58.575749,,cellular,0
0193D6A1-3A48-4647-8EFF-945625CEE68B,2024-08-31T00:05:59.049131,,cellular,0
03367150-F833-4BF6-B05B-E5DA6B22D303,2024-08-31T03:00:49.035916,,cellular,0
8EA9D97A-FF77-49A4-806B-25D8298982D0,2024-08-31T23:25:08.040236,,cellular,0
3EDC613B-CF8B-46F6-81D2-85E94DB5E0E9,2024-09-01T05:24:47.388932,,facetime,0
25079277-F4D1-4738-BA45-68FFE6C2BA2E,2024-09-01T14:49:50.029317,,cellular,0
70870D2F-9A51-4B61-AAD7-0DB3E7570AE9,2024-09-01T14:58:24.279314,,cellular,0
5DE9B338-0908-4D67-A30E-E79FDF566DB3,2024-09-01T15:03:32.968652,,facetime,0
168D5493-5CF3-4F28-B3E6-D6708105CC15,2024-09-01T15:03:33.985444,,facetime,0
2A9B3020-FFD9-4B60-9C84-1B63D11AE5E2,2024-09-01T16:46:26.218115,,cellular,0
88759748-A309-41A6-8A56-A55D4ABC0045,2024-09-01T16:47:53.174725,,cellular,0
1327C223-8BEE-4CE1-B795-82E64310915D,2024-09-01T17:55:12.722918,,facetime,0
ADE2E33A-B7E5-45FC-A67B-52E2E0D966E5,2024-09-01T17:55:54.289535,,facetime,0
B94FF99C-FC64-4709-94DD-95763B3E80D4,2024-09-01T18:19:13.772058,,facetime,0
9CF427A2-B9DC-474F-B58E-09B9C7526087,2024-09-01T22:39:43.026029,,cellular,0
68F15A00-E7B7-442A-9BD6-7A21B12F956E,2024-09-02T03:29:28.180030,,facetime,0
72ECBDE5-075C-4A21-8B95-465061859389,2024-09-02T04:39:44.039872,,cellular,0
BA13A4FC-9796-4132-B790-E1CD65292A21,2024-09-02T14:14:10.047052,,cellular,0
20B33E57-8CE7-482A-8814-8C430D3B8F0D,2024-09-02T16:22:41.038758,,cellular,0
5BB0557A-1009-4417-87D4-3974928C8AA7,2024-09-02T16:24:49.026841,,cellular,0
79A2396F-5AA8-4E41-83EE-01A68AAF4436,2024-09-02T17:30:54.989229,,facetime,0
383ED282-3B70-49A5-AF40-26FA10CE5309,2024-09-02T21:50:57.048673,,cellular,0
D0F6A776-61A1-42F3-9DF6-732F6172657B,2024-09-02T21:52:12.060023,,cellular,0
13196692-E6A6-4800-B6E1-2AF04EF77233,2024-09-02T22:11:53.043295,,cellular,0
B041DBCC-C4E5-4283-88A3-14A0E2A6E441,2024-09-02T22:41:24.042232,,cellular,0
444CBE0D-3F86-4497-8F54-BFAF640A92C5,2024-09-02T22:58:05.025783,,cellular,0
358AE93B-A943-4F8D-9D5D-DF1AB5513062,2024-09-02T22:58:26.055995,,cellular,0
543C7242-6060-48C3-AB38-37735B2A14E5,2024-09-03T03:03:04.035794,,cellular,0
EFE9AAB4-6DEC-42F7-B159-71BB555795D1,2024-09-03T14:50:51.075238,,cellular,0
BA419E62-5A88-45C4-BD48-7BC8006F921E,2024-09-03T15:05:32.504977,,cellular,0
4BA5B8E1-1270-432A-ACBC-6C3E08179862,2024-09-03T16:16:00.579454,,facetime,0
ABDC131F-8EA6-47CB-A24B-1A77F0CAC9C0,2024-09-03T16:21:20.945637,,cellular,0
750D3DDC-169E-417E-92CB-97524F97AAD4,2024-09-03T16:26:38.046674,,cellular,0
927FC86D-648C-4DE2-8998-27B518E7183A,2024-09-03T17:51:38.052313,,cellular,0
87CF5E74-D8C9-4190-A199-3FC3A756D7E2,2024-09-03T17:54:18.029909,,cellular,0
EAAC798A-ABE1-4017-AD97-412A536B546A,2024-09-03T18:04:41.064924,,cellular,0
2413E96D-73BE-455B-88E4-7F135F61EF74,2024-09-03T18:14:04.081101,,cellular,0
9E368A23-D1BC-4DE1-97FF-BD27D44DEF18,2024-09-03T18:21:52.046398,,cellular,0
71F2CF4F-6832-4A36-8B56-25EF3F2FE36F,2024-09-03T19:16:14.066873,,cellular,0
53B365A4-BF5D-4B10-BD0E-D9EE257B5386,2024-09-03T19:16:26.049144,,cellular,0
B30C0089-78C9-4ED8-9360-86642402969E,2024-09-03T19:31:58.060692,,cellular,0
E15D3E95-D634-4C94-80E2-6119C0FDC5E5,2024-09-03T21:43:00.045246,,cellular,0
